ProductId,Shape1,Size1,SL1,Shape2,Size2,SL2,Shape3,Size3,SL3,Shape4,Size4,SL4,Shape5,Size5,SL5,Shape6,Size6,SL6,Shape7,Size7,SL7,Shape8,Size8,SL8,Shape9,Size9,SL9,Shape10,Size10,SL10,new_ver
1319,Round,1.7*1.7,4,Round,1.5*1.5,4,Round,1.3*1.3,32,Round,1.1*1.1,4,Round,1.0*1.0,4,,,,,,,,,,,,,,,, -   
1320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1321,Round,0.9*0.9,140,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1322,Round,1.6*1.6,16,Round,1.5*1.5,16,Round,1.8*1.8,4,,,,,,,,,,,,,,,,,,,,,, -   
1323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1324,Round,1.4*1.4,18,Round,0.8*0.8,4,Round,0.9*0.9,4,Round,1.2*1.2,4,Round,1.5*1.5,4,Princess Ngàm,2.0*2.0,8,,,,,,,,,,,,, -   
1325,Round,1.9*1.9,2,Round,1.3*1.3,2,Round,1.6*1.6,4,Round,1.5*1.5,4,,,,,,,,,,,,,,,,,,, -   
1326,Round,1.4*1.4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1327,Round,1.3*1.3,90,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1328,Round,1.3*1.3,90,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1329,Round,1.4*1.4,77,Round,2.8*2.8,7,,,,,,,,,,,,,,,,,,,,,,,,, -   
1330,Round,1.6*1.6,120,Baguette,3.0*1.7,20,,,,,,,,,,,,,,,,,,,,,,,,, -   
1331,Round,1.7*1.7,108,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1332,Round,0.9*0.9,322,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1333,Princess Ngàm,2.5*2.5,11,Princess Ngàm,1.5*1.5,33,,,,,,,,,,,,,,,,,,,,,,,,, -   
1334,Princess Ngàm,2.0*2.0,9,Round,1.2*1.2,72,,,,,,,,,,,,,,,,,,,,,,,,, -   
1335,Round,1.3*1.3,94,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1336,Round,2.0*2.0,21,Round,1.9*1.9,14,,,,,,,,,,,,,,,,,,,,,,,,, -   
1337,Round,1.2*1.2,45,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1338,Round,1.2*1.2,45,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1339,Round,1.5*1.5,54,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1340,Round,1.0*1.0,128,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1341,Round,2.7*2.7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1342,Round,3.0*3.0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1343,Round,1.3*1.3,92,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1344,Round,1.3*1.3,92,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1345,Round,1.3*1.3,102,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1346,Round,1.2*1.2,40,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1347,Round,1.2*1.2,96,Princess Ngàm,2.5*2.5,14,,,,,,,,,,,,,,,,,,,,,,,,, -   
1348,Round,1.4*1.4,14,Round,1.3*1.3,2,,,,,,,,,,,,,,,,,,,,,,,,, -   
1349,Round,0.9*0.9,96,Round,1.4*1.4,24,,,,,,,,,,,,,,,,,,,,,,,,, -   
1350,Round,1.5*1.5,38,Round,1.7*1.7,24,Round,1.6*1.6,18,,,,,,,,,,,,,,,,,,,,,, -   
1351,Round,1.5*1.5,42,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1352,Round,1.2*1.2,20,Round,1.3*1.3,20,,,,,,,,,,,,,,,,,,,,,,,,, -   
1353,Round,1.0*1.0,40,Round,1.1*1.1,30,Round,1.5*1.5,2,,,,,,,,,,,,,,,,,,,,,, -   
1354,Round,1.2*1.2,34,Round,1.6*1.6,4,Round,1.5*1.5,4,Round,1.3*1.3,4,Round,1.0*1.0,4,,,,,,,,,,,,,,,, -   
1355,Round,1.4*1.4,30,Round,1.3*1.3,20,Round,1.2*1.2,10,Round,1.1*1.1,10,,,,,,,,,,,,,,,,,,, -   
1356,Round,2.5*2.5,2,Round,1.6*1.6,2,Round,2.2*2.2,8,,,,,,,,,,,,,,,,,,,,,, -   
1357,Round,1.6*1.6,20,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1358,Round,0.9*0.9,2,Round,0.8*0.8,3,,,,,,,,,,,,,,,,,,,,,,,,, -   
1359,Baguette,2.0*1.5,1,Round,0.9*0.9,1,Round,0.8*0.8,1,Round,1.1*1.1,1,,,,,,,,,,,,,,,,,,, -   
1360,Round,0.9*0.9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1361,Round,1.2*1.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1362,Round,1.2*1.2,1,Round,1.0*1.0,2,,,,,,,,,,,,,,,,,,,,,,,,, -   
1363,Baguette,3.0*1.5,1,Round,1.0*1.0,8,,,,,,,,,,,,,,,,,,,,,,,,, -   
1364,Princess,3.0*3.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1365,Round,1.2*1.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1368,Princess,1.5*1.5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1369,Round,0.8*0.8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1371,Round,1.0*1.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1372,Round,1.1*1.1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1373,Round,1.3*1.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1374,Round,0.8*0.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1375,Round,0.9*0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1376,Round,0.9*0.9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1377,Round,0.9*0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1378,Round,1.1*1.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1380,Round,1.8*1.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1381,Round,1.8*1.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1382,Round,1.8*1.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1383,Round,1.8*1.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1384,Round,1.8*1.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1385,Round,1.8*1.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1386,Round,1.8*1.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1387,Round,1.8*1.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1388,Round,1.8*1.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1389,Round,1.8*1.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1390,Round,1.8*1.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1391,Round,1.8*1.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1392,Round,1.5*1.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1394,Round,7.0*7.0,2,Round,3.0*3.0,2,Round,4.0*4.0,1,Round,2.8*2.8,4,Round,4.2*4.2,3,Round,2.1*2.1,24,Round,5.3*5.3,1,Round,5.0*5.0,37,Round,6.0*6.0,16,Round,1.9*1.9,48, -   
1395,Round,2.0*2.0,24,Round,6.3*6.3,1,,,,,,,,,,,,,,,,,,,,,,,,, -   
1396,Round,4.0*4.0,93,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1397,Princess Ngàm,3.0*3.0,104,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1398,Round,1.5*1.5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1399,Round,0.8*0.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1400,Round,1.0*1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1401,Round,0.8*0.8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1404,Round,2.7*2.7,61,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1405,Round,3.6*3.6,2,Round,2.5*2.5,90,Round,4.5*4.5,2,,,,,,,,,,,,,,,,,,,,,, -   
1406,Round,2.5*2.5,44,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1407,Round,2.0*2.0,68,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1408,Oval,4.0*3.0,37,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1409,Pear,5.0*3.0,52,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1410,Cushion square,4.0*4.0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1411,Princess,3.0*3.0,46,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1412,Radiant,3.0*3.0,45,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1413,Baguette,4.0*3.0,44,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1414,Radiant,5.0*3.0,51,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1415,Round,4.1*4.1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1416,Radiant,4.0*3.0,46,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1417,Round,1.1*1.1,320,Round,4.1*4.1,20,,,,,,,,,,,,,,,,,,,,,,,,, -   
1418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1419,Round,2.0*2.0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1420,Round,2.7*2.7,22,Round,1.4*1.4,82,,,,,,,,,,,,,,,,,,,,,,,,, -   
1421,Round,3.0*3.0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1422,Round,1.5*1.5,48,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1423,Round,1.5*1.5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1424,Round,1.5*1.5,33,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1425,Round,2.5*2.5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1426,Round,2.5*2.5,2,Round,0.8*0.8,5,Round,0.9*0.9,5,,,,,,,,,,,,,,,,,,,,,, -   
1427,Round,1.7*1.7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1428,Round,4.1*4.1,34,Round,3.0*3.0,36,,,,,,,,,,,,,,,,,,,,,,,,, -   
1429,Round,0.9*0.9,240,Princess,2.0*2.0,15,Round,0.8*0.8,732,,,,,,,,,,,,,,,,,,,,,, -   
1430,Round,1.9*1.9,20,Round,0.9*0.9,20,,,,,,,,,,,,,,,,,,,,,,,,, -   
1431,Round,2.0*2.0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1432,Round,1.6*1.6,28,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1433,Round,4.1*4.1,30,Round,2.5*2.5,10,Round,2.2*2.2,5,,,,,,,,,,,,,,,,,,,,,, -   
1434,Round,1.8*1.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1435,Round,1.8*1.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1436,Round,1.8*1.8,8,Round,2.0*2.0,24,Round,3.8*3.8,7,Round,6.5*6.5,1,,,,,,,,,,,,,,,,,,, -   
1437,Round,2.8*2.8,9,Round,1.4*1.4,24,Round,6.0*6.0,1,Round,2.0*2.0,24,Round,1.8*1.8,8,,,,,,,,,,,,,,,, -   
1438,Princess Ngàm,2.7*2.7,20,Princess Ngàm,1.7*1.7,6,,,,,,,,,,,,,,,,,,,,,,,,, -   
1439,Princess,2.7*2.7,20,Princess,1.7*1.7,6,,,,,,,,,,,,,,,,,,,,,,,,, -   
1440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1444,Round,1.0*1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1446,Round,1.5*1.5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1447,Round,1.7*1.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1448,Round,1.1*1.1,2,Round,1.4*1.4,2,Round,1.5*1.5,1,,,,,,,,,,,,,,,,,,,,,, -   
1449,Round,1.5*1.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1450,Baguette,3.0*1.5,1,Round,1.3*1.3,8,Round,1.2*1.2,2,Round,1.1*1.1,4,Round,1.0*1.0,6,,,,,,,,,,,,,,,, -   
1451,Round,1.8*1.8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1452,Round,2.0*2.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1453,Round,2.0*2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1454,Round,1.1*1.1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1455,Round,1.1*1.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1456,Round,1.5*1.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1458,Round,0.8*0.8,2,Round,0.9*0.9,4,Round,1.0*1.0,6,Round,1.1*1.1,4,Round,1.2*1.2,6,Princess,1.5*1.5,2,,,,,,,,,,,,, -   
1459,Princess,1.5*1.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1460,Round,1.5*1.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1461,Princess,1.8*1.8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1462,Round,1.3*1.3,2,Round,1.2*1.2,2,Round,1.0*1.0,2,,,,,,,,,,,,,,,,,,,,,, -   
1463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1464,Round,0.9*0.9,30,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1466,Round,0.8*0.8,2,Round,0.9*0.9,1,,,,,,,,,,,,,,,,,,,,,,,,, -   
1467,Round,1.1*1.1,2,Round,0.8*0.8,1,,,,,,,,,,,,,,,,,,,,,,,,, -   
1468,Round,1.3*1.3,2,Round,1.5*1.5,2,Round,1.6*1.6,2,Round,1.7*1.7,2,Round,1.9*1.9,2,Round,2.0*2.0,2,Round,2.1*2.1,2,,,,,,,,,, -   
1469,Round,2.5*2.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1470,Round,1.1*1.1,8,Round,1.0*1.0,10,Round,0.9*0.9,8,Round,1.2*1.2,8,Round,3.2*3.2,1,,,,,,,,,,,,,,,, -   
1471,Round,3.5*3.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1472,Princess,2.0*2.0,1,Round,1.0*1.0,22,,,,,,,,,,,,,,,,,,,,,,,,, -   
1473,Baguette,4.0*2.5,1,Round,1.0*1.0,24,,,,,,,,,,,,,,,,,,,,,,,,, -   
1474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1489,Round,2.0*2.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1491,Round,1.9*1.9,4,Round,1.8*1.8,4,Round,1.7*1.7,2,Round,1.6*1.6,4,Round,3.5*3.5,1,,,,,,,,,,,,,,,, -   
1492,Round,3.5*3.5,1,Round,1.9*1.9,4,Round,1.8*1.8,4,Round,1.7*1.7,4,Round,1.5*1.5,4,,,,,,,,,,,,,,,, -   
1493,Round,2.2*2.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1495,Round,1.0*1.0,16,Round,0.9*0.9,12,,,,,,,,,,,,,,,,,,,,,,,,, -   
1496,Round,1.1*1.1,15,Round,1.0*1.0,4,Round,0.9*0.9,6,,,,,,,,,,,,,,,,,,,,,, -   
1497,Round,1.5*1.5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1498,Round,1.8*1.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1499,Round,1.0*1.0,20,Round,0.9*0.9,8,,,,,,,,,,,,,,,,,,,,,,,,, -   
1500,Round,0.9*0.9,8,Round,1.0*1.0,4,Round,1.1*1.1,15,,,,,,,,,,,,,,,,,,,,,, -   
1501,Round,1.6*1.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1503,Round,1.0*1.0,2,Round,0.8*0.8,1,Round,1.3*1.3,2,,,,,,,,,,,,,,,,,,,,,, -   
1504,Round,0.8*0.8,3,Round,0.9*0.9,2,,,,,,,,,,,,,,,,,,,,,,,,, -   
1505,Round,1.1*1.1,4,Round,1.2*1.2,2,,,,,,,,,,,,,,,,,,,,,,,,, -   
1506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1507,Round,1.1*1.1,1,Round,0.8*0.8,1,Round,0.9*0.9,1,,,,,,,,,,,,,,,,,,,,,, -   
1508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1509,Round,2.5*2.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1510,Princess,1.5*1.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1511,Round,1.1*1.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1513,Princess,2.0*2.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1514,Princess,2.0*2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1515,Round,2.4*2.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1516,Princess,2.8*2.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1517,Round,1.8*1.8,2,Round,1.6*1.6,2,,,,,,,,,,,,,,,,,,,,,,,,, -   
1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1519,Round,0.8*0.8,26,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1520,Round,0.8*0.8,26,Round,0.9*0.9,4,,,,,,,,,,,,,,,,,,,,,,,,, -   
1521,Round,1.3*1.3,9,Round,1.0*1.0,2,Round,1.1*1.1,6,Round,1.2*1.2,2,,,,,,,,,,,,,,,,,,, -   
1522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1523,Round,1.4*1.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1525,Round,1.8*1.8,1,Round,1.3*1.3,2,,,,,,,,,,,,,,,,,,,,,,,,, -   
1526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1529,Round,1.4*1.4,1,Round,1.1*1.1,1,,,,,,,,,,,,,,,,,,,,,,,,, -   
1530,Baguette,3.0*1.75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1531,Round,1.6*1.6,1,Round,0.8*0.8,1,,,,,,,,,,,,,,,,,,,,,,,,, -   
1532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1533,Round,1.0*1.0,2,Round,1.2*1.2,3,,,,,,,,,,,,,,,,,,,,,,,,, -   
1534,Round,1.7*1.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1535,Round,0.8*0.8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1536,Round,0.8*0.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
1564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - 
